classifier,nsig,accuracy,f1,precision,recall,roc_auc
nn,1.11,0.8627309236947791,0.8669940005998338,0.8419965437781001,0.8960035263003233,0.9350105682795832
nn,1.12,0.8579299014238775,0.8611032448979022,0.8460543990658499,0.8801939465177785,0.9250108869211788
nn,1.13,0.8656042351223073,0.8707009101521666,0.842665074070222,0.9019394651777842,0.9356037727164903
nn,1.14,0.8690909090909089,0.8743116871205959,0.8462196546327678,0.9054804584190421,0.934014105201293
nn,1.15,0.8572246858832224,0.8622690576222818,0.8326936637686986,0.8955186600058773,0.9287388100886593
nn,1.16,0.8599076127124908,0.86530061105259,0.8348916815242772,0.8989421099030267,0.9245126251585759
nn,1.17,0.8363609157563967,0.8432534824162999,0.8169128421488784,0.8730653417645288,0.9056673717143676
nn,1.18,0.8580091276372886,0.8626515634262025,0.8380259515236832,0.8898373983739838,0.9306636995909254
nn,1.19,0.8625766871165643,0.8674973554772676,0.8384616111467569,0.8994278831677207,0.9321589882565491
nn,1.2,0.857789896235704,0.8621779627994783,0.834987353953721,0.8928334838903945,0.9211328210675797
nn,1.21,0.8345679012345679,0.8388555244865588,0.8141807654907135,0.8654320987654321,0.9153787532388356
nn,1.22,0.8529368913426885,0.857627435313459,0.8305797678207524,0.8875771604938272,0.9266268480414572
nn,1.23,0.8482478337550802,0.8537239135166834,0.8255508969717373,0.8848302469135803,0.9216710486206372
nn,1.24,0.8616862203818727,0.8662933444637353,0.8405126341269135,0.8946604938271605,0.9257834171620181
nn,1.25,0.8600582298136645,0.8650350066152346,0.8368429430310499,0.8968518518518518,0.9317447916666666
nn,1.26,0.8582802795031055,0.8620888351272754,0.8406297945483535,0.8862962962962964,0.9242976466049383
nn,1.27,0.8592610062893081,0.8636561994993921,0.8358443293460114,0.8943512658227848,0.9258190268987342
nn,1.28,0.8503144654088051,0.8557516364454584,0.8266668825606758,0.8875474683544304,0.9105155423810288
nn,1.29,0.8687898089171974,0.8727211588640522,0.8487827002646231,0.8985718922427782,0.9297020530076132
nn,1.3,0.8482020478916391,0.8524272699671716,0.8280656803621396,0.8792599805258032,0.9196101873877872
nn,1.31,0.8577576351461701,0.8625654941575929,0.8358429374435843,0.8929243752028564,0.923586248221107
nn,1.32,0.8544177690674506,0.8604755541287297,0.8248651777621525,0.9004381694255112,0.9267541341056434
nn,1.33,0.8556589906908378,0.861505328188467,0.8285448243787437,0.89915611814346,0.9230996013615295
nn,1.34,0.8631593989874246,0.8694483657923273,0.833584445822979,0.9092015579357351,0.9260003412145572
nn,1.35,0.8615384615384615,0.8664911230878948,0.8370775946948077,0.8987179487179487,0.9254273504273505
nn,1.36,0.8643713813068652,0.8686580624911505,0.838696457627071,0.9021478521478521,0.9260109548571087
nn,1.37,0.8543713813068651,0.8588969174518504,0.8328414964377476,0.8879953379953379,0.9233706464475695
nn,1.38,0.8570381231671554,0.8616761510962367,0.836403999192385,0.89004329004329,0.9241773378137014
nn,1.39,0.8551948051948053,0.8610393292816501,0.8289170307437248,0.8974025974025974,0.9217068645640072
nn,1.4,0.8706306765130295,0.8751153217845801,0.8466999682308213,0.9063738892686259,0.9280929596719071
nn,1.41,0.8562091503267973,0.8611922414158674,0.8329611677787959,0.8928571428571429,0.9226076555023924
nn,1.42,0.8657894736842104,0.8719605739163973,0.838447563609248,0.9092105263157896,0.9216759002770083
nn,1.43,0.8520085395608226,0.8590236815263277,0.8241051236042436,0.8982456140350876,0.9194402123730379
nn,1.44,0.8556247240618102,0.8627340801418347,0.8236394216360134,0.9068421052631578,0.9215857309941521
nn,1.45,0.8534746136865342,0.8602065887384016,0.8248081170232998,0.900122807017544,0.9193150877192984
nn,1.46,0.8524608501118569,0.8571804661217721,0.8304447195948292,0.8864864864864865,0.9200922522522521
nn,1.47,0.8477941834451903,0.8554369461654863,0.8201927638017323,0.8953153153153153,0.9150356756756757
nn,1.48,0.8485715581353166,0.8554469417961197,0.818795469841748,0.8963063063063063,0.9120569758948138
nn,1.49,0.8662162162162164,0.8727791540690749,0.8345095557098319,0.9162162162162163,0.9274105186267348
nn,1.5,0.865986394557823,0.8726201723919542,0.8322054155325835,0.9182710107367642,0.9248056275453536
